Date&Time,TOTAL_THM_ONLY|P,TOTAL_NLDC_HYD|P,TOTAL_NLDC_GAS|P,TOTAL_NLDC_NPC|P,ALL_INDIA_WIND|P,ALL_IND_SOLAR|P,Solar,Solar+Wind,Total,NLDC_DEMAND|P,INTRA_SYSTEM_INTERTIA|P,ER_Total_Inertia|P,SYS_IN|P,SPARE 05
2023-06-25 08:55:00,120763.028125,20959.254622395834,3899.674983723958,4882.732112630209,8313.067578125,20901.692057291668,20901.692057291668,29214.759635416667,179719.44947916668,176009.57239583333,3.3864363988240567,3.621985912322998,2.5007641315460205,1.9640716393788658
2022-01-19 02:30:00,108073.9453125,6365.03955078125,2836.163818359375,5085.58984375,3098.29736328125,-6.207288265228272,0.0,3098.29736328125,125459.03588867188,124949.75,3.3690340518951416,3.621985912322998,2.6135294437408447,8.885459899902344
2022-09-11 18:10:00,112118.1953125,35335.734375,2430.1328125,4707.60498046875,12820.205078125,2158.816162109375,2158.816162109375,14979.021240234377,169570.68872070312,166807.75,3.3851819038391118,3.621985912322998,2.904559850692749,7.778256416320801
2022-12-29 04:10:00,122509.29765625,6248.074755859375,2433.303474934896,4973.71669921875,2353.386995442708,22.884697341918944,22.884697341918944,2376.2716927846272,138540.66427904766,136290.96666666667,3.2634119192759194,3.621985912322998,2.099220037460327,9.761519432067873
2023-11-19 00:40:00,128841.26432291667,6626.22587890625,1930.0212646484374,5782.37080078125,7449.189388020834,61.7650515238444,61.7650515238444,7510.954439544677,150690.83670679727,150208.2609375,3.270616054534912,3.621985912322998,2.518308401107788,3.18665099143982
2023-08-29 02:30:00,148174.2359375,29454.401302083334,4704.867952473958,4770.1369140625,16759.506575520834,22.334294700622557,22.334294700622557,16781.840870221455,203885.48297634124,202017.75885416666,3.372606039047241,3.621985912322998,2.8197741508483887,1.9847017526626587
2022-03-08 23:00:00,131850.546875,11098.5830078125,2935.85546875,5583.919921875,7914.4091796875,-9.054532051086426,0.0,7914.4091796875,159383.314453125,158743.9375,3.322652101516724,3.621985912322998,3.253087282180786,8.462198257446289
2022-04-14 09:25:00,143882.515625,12575.119140625,3487.683837890625,4464.193359375,1885.3658447265625,22583.90234375,22583.90234375,24469.26818847656,188878.7801513672,186874.5,3.336071014404297,3.621985912322998,2.765831232070923,1.7989459037780762
2021-09-15 08:05:00,100499.8203125,31488.0234375,3971.44921875,4904.275390625,5680.66748046875,9459.3076171875,9459.3076171875,15139.97509765625,156003.54345703125,153518.046875,0.0,0.0,0.0,0.0
2022-11-09 17:35:00,136498.78802083334,25230.657161458334,4198.263883463542,5154.642106119792,1671.3247029622396,1913.6946207682292,1913.6946207682292,3585.019323730469,174667.37049560546,171161.3875,3.2643845876057944,3.621985912322998,2.822463035583496,3.9583003520965576
2023-08-28 20:00:00,151898.3609375,35210.027604166666,7042.304036458333,4757.513948567708,19756.747721354168,51.518181737263994,51.518181737263994,19808.26590309143,218716.47242978413,216916.32760416667,3.390312910079956,3.621985912322998,2.738339424133301,1.9588428735733032
2023-01-21 02:15:00,118005.70677083333,5256.334065755208,2373.1647705078126,5452.723876953125,10547.902864583333,5.434468428293864,8.550768852233887,10556.453633435567,141644.38311748503,140906.38854166667,3.24515700340271,3.621985912322998,2.0902395248413086,9.206158638000488
2023-12-09 05:40:00,128703.61171875,6578.06962890625,2088.46005859375,5260.997981770834,3399.065144856771,35.48246078491211,35.48246078491211,3434.547605641683,146065.68699366253,145016.51041666666,3.306563854217529,3.621985912322998,2.518308401107788,3.1885025898615518
2023-05-30 20:45:00,151637.93229166666,23355.200846354168,5874.567171223958,4301.90390625,5737.490966796875,97.43715845743814,97.43715845743814,5834.928125254313,191004.5323407491,188253.71041666667,3.34881370862325,3.621985912322998,2.7819679578145347,2.06561815738678
2023-07-20 10:15:00,127063.7828125,25220.244661458335,3074.1802490234377,4886.49638671875,17144.297265625,25996.054036458332,25996.054036458332,43140.351302083334,203385.05541178386,201228.93802083333,3.37856674194336,3.621985912322998,2.705345869064331,2.047327041625977
2022-09-09 03:40:00,130853.2421875,31992.78125,2527.0126953125,4763.001953125,7775.380859375,171.1727294921875,171.1727294921875,7946.5535888671875,178082.5916748047,174866.296875,3.385884046554565,3.621985912322998,2.774677991867065,7.696466445922852
2021-09-05 03:05:00,112342.8046875,23549.154296875,4689.634765625,23068.2890625,8484.533203125,58.41452407836914,58.41452407836914,8542.94772720337,172192.83053970337,152754.796875,0.0,0.0,0.0,0.0
2021-12-27 08:45:00,139003.125,14361.62109375,3113.729248046875,5765.1259765625,2860.25732421875,9771.45703125,9771.45703125,12631.71435546875,174875.31567382812,173126.609375,3.294734001159668,3.621985912322998,2.867777109146118,3.5837740898132324
2022-12-11 20:35:00,118039.54114583334,10873.7443359375,2185.331046549479,4660.218994140625,10365.084212239582,361.41796061197914,361.41796061197914,10726.502172851562,146485.3376953125,145432.91666666666,3.2672697067260743,3.621985912322998,1.9697288870811462,8.716663360595703
2022-07-16 01:35:00,117944.71875,28854.107421875,2421.237060546875,4483.2080078125,15303.650390625,-8.85324764251709,0.0,15303.650390625,169006.92163085938,164865.34375,3.423401117324829,3.621985912322998,2.79077672958374,1.6428951025009155
2023-12-14 05:40:00,133308.97708333333,6403.713606770833,1980.0244222005208,5312.10947265625,7524.085693359375,-3.2723050117492676,0.10718510945638021,7524.192878468832,154529.01746342977,154031.35833333334,3.352356338500977,3.621985912322998,2.518308401107788,3.117885462443034
2023-08-05 01:30:00,134794.8359375,31796.868359375,3467.001220703125,5813.535074869792,15889.193391927083,67.42643864949544,67.42643864949544,15956.61983057658,191828.86042302448,188679.20364583333,3.449989318847656,3.621985912322998,2.739661455154419,2.01746129989624
2022-06-01 13:35:00,131399.03125,16020.9716796875,2511.36328125,4764.70751953125,10935.248046875,32760.88671875,32760.88671875,43696.134765625,198392.20849609372,196687.265625,3.400865077972412,3.621985912322998,3.5912575721740723,1.8887912034988403
2022-05-09 21:50:00,144817.34375,20777.404296875,4571.0595703125,4391.50732421875,14723.3818359375,39.93212890625,39.93212890625,14763.31396484375,189320.62890625,187506.984375,3.4342892169952397,3.621985912322998,3.322098016738892,1.8128851652145384
2021-09-24 03:45:00,103212.2734375,23590.3984375,4086.282958984375,4478.6376953125,4305.259765625,-24.391632080078125,0.0,4305.259765625,139672.85229492188,138097.90625,0.0,0.0,0.0,0.0
2022-06-23 17:15:00,131502.296875,17399.240234375,2872.68359375,4952.98974609375,11672.0927734375,10247.2646484375,10247.2646484375,21919.357421875,178646.56787109375,177204.453125,3.3217689990997314,3.621985912322998,2.688211441040039,1.7793910503387451
2021-11-13 09:30:00,115434.953125,16553.18359375,3016.97998046875,5268.0927734375,3751.525634765625,14715.7041015625,14715.7041015625,18467.229736328125,158740.43920898438,159186.71875,0.0,0.0,0.0,0.0
2022-09-28 09:25:00,114953.5546875,30509.33984375,2159.17041015625,5394.40234375,4890.10302734375,24896.529296875,24896.529296875,29786.63232421875,182803.099609375,182002.46875,3.435811996459961,3.621985912322998,2.6548218727111816,8.369098663330078
2023-07-14 08:45:00,130819.15520833334,22106.6169921875,3014.6265380859377,4755.075667317708,13067.223079427084,20662.683854166666,20662.683854166666,33729.90693359375,194425.38133951824,191464.478125,3.3997890949249268,3.621985912322998,2.7737175623575845,2.0690818548202516
2022-04-17 23:40:00,144189.765625,17880.232421875,3221.6337890625,4403.7919921875,11488.5302734375,-15.791351318359377,0.0,11488.5302734375,181183.9541015625,180568.109375,3.423823118209839,3.621985912322998,3.111557483673096,1.7989459037780762
2021-11-18 20:15:00,113408.296875,20085.7578125,3357.066650390625,4194.31103515625,5003.76416015625,15.703627586364746,15.703627586364746,5019.467787742615,146064.9001607895,145757.4375,0.0,0.0,0.0,0.0
2022-03-02 07:45:00,139200.546875,21921.65234375,3171.008544921875,5499.4140625,7573.802734375,5864.64794921875,5864.64794921875,13438.45068359375,183231.0725097656,182698.578125,3.403358221054077,3.621985912322998,3.120293140411377,7.886099815368652
2021-10-13 11:25:00,112533.53125,18320.638671875,5815.9423828125,5423.6787109375,4928.3193359375,26714.46484375,26714.46484375,31642.7841796875,173736.5751953125,173506.84375,0.0,0.0,0.0,0.0
2023-07-22 21:55:00,141573.66354166667,30338.946028645834,4736.725325520833,5326.810595703125,17733.392903645832,20.440848541259765,20.440848541259765,17753.833752187093,199729.97924372356,196942.1609375,3.356170892715454,3.621985912322998,2.518308401107788,1.992735743522644
2021-10-05 02:10:00,111999.8515625,23641.232421875,6295.80029296875,5229.23486328125,3967.480224609375,23.36194610595703,23.36194610595703,3990.842170715332,151156.96131134033,149408.703125,0.0,0.0,0.0,0.0
2023-02-03 11:05:00,140700.40989583332,9598.487532552082,2388.2086832682294,5423.030615234375,5062.66591796875,38221.60364583333,38221.60364583333,43284.26956380208,201394.4062906901,201053.61614583334,3.297014331817627,3.621985912322998,2.2240564823150635,9.23081398010254
2022-05-11 02:00:00,141039.59375,16919.728515625,4000.313720703125,4174.6005859375,14728.72265625,68.80843353271484,68.80843353271484,14797.531089782717,180931.76766204837,179162.421875,3.366830825805664,3.621985912322998,2.949134826660156,1.8128851652145384
